Year,Month,State,AvgTempF,PrecipitationIn,HumidityPct,WindSpeedMph
2022,October,Wisconsin,62.4,1.86,64,11.7
2022,October,Wyoming,38.6,0.51,75,13.4
2022,November,Alabama,52.0,2.18,47,3.9
2022,November,Alaska,28.4,2.66,75,4.8
2022,November,Arizona,43.0,1.75,69,13.6
2022,November,Arkansas,47.6,0.69,78,7.1
2022,November,California,45.5,0.81,79,5.3
2022,November,Colorado,48.9,1.84,62,3.1
2022,November,Connecticut,49.7,2.1,74,6.5
2022,November,Delaware,46.2,2.89,63,5.6
2022,November,Florida,58.7,0.52,44,8.2
2022,November,Georgia,54.5,2.34,43,6.6
2022,November,Hawaii,41.4,0.59,44,6.9
2022,November,Idaho,42.4,1.3,51,10.1
2022,November,Illinois,46.9,1.54,44,13.0
2022,November,Indiana,44.2,2.89,67,12.1
2022,November,Iowa,42.6,2.83,67,13.7
2022,November,Kansas,49.5,0.64,80,6.2
2022,November,Kentucky,49.7,2.2,74,8.9
2022,November,Louisiana,51.3,1.74,64,2.6
2022,November,Maine,29.0,0.54,40,12.5
2022,November,Maryland,42.6,1.59,45,3.3
2022,November,Massachusetts,48.3,1.74,73,10.4
2022,November,Michigan,48.7,1.14,61,9.4
2022,November,Minnesota,29.9,2.63,55,11.9
2022,November,Mississippi,43.3,1.65,65,11.2
2022,November,Missouri,45.3,2.26,55,12.0
2022,November,Montana,31.8,2.36,50,13.0
2022,November,Nebraska,41.6,2.43,73,10.9
2022,November,Nevada,40.9,2.25,54,9.8
2022,November,New Hampshire,28.0,2.17,66,10.5
2022,November,New Jersey,40.9,2.92,50,14.2
2022,November,New Mexico,49.9,0.97,52,7.1
2022,November,New York,48.8,2.92,50,5.0
2022,November,North Carolina,40.6,1.11,50,3.7
2022,November,North Dakota,32.1,1.99,69,8.1
2022,November,Ohio,43.6,2.55,57,14.6
2022,November,Oklahoma,46.7,1.27,73,8.0
2022,November,Oregon,41.0,2.33,71,14.4
2022,November,Pennsylvania,47.5,2.27,44,3.0
2022,November,Rhode Island,46.5,1.88,53,4.6
2022,November,South Carolina,45.6,1.57,75,5.6
2022,November,South Dakota,47.1,2.38,52,14.0
2022,November,Tennessee,42.0,2.33,59,6.3
2022,November,Texas,51.5,0.56,64,2.1
2022,November,Utah,47.9,0.66,62,8.9
2022,November,Vermont,26.0,1.21,56,3.8
2022,November,Virginia,41.0,0.52,55,14.4
2022,November,Washington,49.7,1.45,56,10.3
2022,November,West Virginia,47.9,2.36,46,9.3
2022,November,Wisconsin,45.2,1.52,70,3.3
2022,November,Wyoming,34.7,0.79,45,13.2
2022,December,Alabama,42.3,1.96,66,12.7
2022,December,Alaska,21.1,2.52,71,13.4
2022,December,Arizona,34.8,2.05,41,10.0
2022,December,Arkansas,37.1,1.03,56,3.1
2022,December,California,31.5,1.26,60,2.0
2022,December,Colorado,37.2,1.76,58,11.7
2022,December,Connecticut,37.4,1.86,64,13.2
2022,December,Delaware,36.8,0.96,41,2.4
2022,December,Florida,41.8,2.33,77,14.0
2022,December,Georgia,49.1,1.35,44,11.0
2022,December,Hawaii,38.9,2.02,42,10.0
2022,December,Idaho,33.7,2.93,54,11.8
2022,December,Illinois,35.0,0.88,65,10.1
2022,December,Indiana,35.9,2.18,79,4.6
2022,December,Iowa,34.6,2.32,46,12.0
2022,December,Kansas,40.0,1.38,64,9.1
2022,December,Kentucky,34.0,2.53,73,5.2
2022,December,Louisiana,43.5,1.17,52,9.5
2022,December,Maine,23.6,2.57,77,13.0
2022,December,Maryland,39.6,1.92,67,10.4
2022,December,Massachusetts,31.0,2.04,62,12.9
2022,December,Michigan,37.1,2.21,54,11.1
2022,December,Minnesota,17.0,1.66,46,2.5
2022,December,Mississippi,36.9,1.01,51,9.0
2022,December,Missouri,34.1,0.74,75,8.4
2022,December,Montana,20.7,1.81,53,6.3
2022,December,Nebraska,38.6,2.8,42,13.4
2022,December,Nevada,39.6,1.15,52,8.6
2022,December,New Hampshire,22.3,1.56,63,12.9
2022,December,New Jersey,30.7,1.95,72,10.9
2022,December,New Mexico,37.5,2.41,79,13.6
2022,December,New York,32.5,2.58,67,4.4
2022,December,North Carolina,30.0,2.47,62,4.9
2022,December,North Dakota,21.5,1.0,51,6.1
2022,December,Ohio,33.0,2.75,76,14.3
2022,December,Oklahoma,36.8,2.43,58,12.8
2022,December,Oregon,31.9,1.45,56,8.3
2022,December,Pennsylvania,35.2,2.99,47,10.0
2022,December,Rhode Island,38.8,2.12,67,11.9
2022,December,South Carolina,34.8,1.69,62,7.2
2022,December,South Dakota,36.9,2.69,48,4.0
2022,December,Tennessee,34.2,1.17,76,2.6
2022,December,Texas,47.5,2.74,64,10.3
2022,December,Utah,33.1,0.64,53,8.3
2022,December,Vermont,18.6,1.18,50,14.6
2022,December,Virginia,38.8,0.75,57,8.2
2022,December,Washington,38.3,0.92,45,12.7
2022,December,West Virginia,33.5,1.43,46,11.0
2022,December,Wisconsin,38.0,1.23,74,6.5
2022,December,Wyoming,22.0,1.45,68,12.8
2023,January,Alabama,39.1,1.12,54,8.7
2023,January,Alaska,13.6,1.25,47,13.4
2023,January,Arizona,33.8,1.94,59,5.6
2023,January,Arkansas,32.0,1.52,69,3.4
2023,January,California,27.2,0.87,80,13.2
2023,January,Colorado,29.5,1.27,70,8.2
2023,January,Connecticut,29.4,2.94,43,4.7
2023,January,Delaware,29.5,2.89,62,10.7
2023,January,Florida,39.2,1.58,64,7.0
2023,January,Georgia,38.8,1.12,64,14.0
2023,January,Hawaii,27.9,0.99,62,2.5
2023,January,Idaho,34.2,1.28,71,11.3
2023,January,Illinois,26.2,1.77,71,10.1
2023,January,Indiana,26.2,2.21,50,5.3
2023,January,Iowa,27.1,1.06,57,8.3
2023,January,Kansas,34.6,1.73,47,11.0
2023,January,Kentucky,28.4,2.37,44,14.0
2023,January,Louisiana,42.0,1.58,66,3.3
2023,January,Maine,11.7,1.27,67,4.8
2023,January,Maryland,30.8,1.74,68,7.3
2023,January,Massachusetts,34.9,2.47,57,10.1
2023,January,Michigan,25.2,2.24,65,2.5
2023,January,Minnesota,19.3,2.16,44,10.7
2023,January,Mississippi,30.0,0.89,61,13.4
2023,January,Missouri,25.8,2.2,79,4.1
2023,January,Montana,18.4,1.01,79,8.7
2023,January,Nebraska,27.2,1.27,61,6.3
2023,January,Nevada,27.6,1.95,70,4.1
2023,January,New Hampshire,11.3,1.09,74,14.6
2023,January,New Jersey,27.6,1.74,40,11.1
2023,January,New Mexico,33.6,1.96,45,14.9
2023,January,New York,30.7,1.18,75,7.3
2023,January,North Carolina,25.6,1.02,44,5.1
2023,January,North Dakota,16.1,2.0,70,14.5
2023,January,Ohio,32.4,2.48,77,12.3
2023,January,Oklahoma,34.2,2.44,64,6.5
2023,January,Oregon,26.9,2.46,68,6.9
2023,January,Pennsylvania,33.6,1.99,47,14.9
2023,January,Rhode Island,26.7,2.66,51,9.9
2023,January,South Carolina,31.8,0.76,42,2.6
2023,January,South Dakota,32.6,2.1,76,14.5
2023,January,Tennessee,25.9,1.86,75,8.5
2023,January,Texas,42.3,1.24,58,14.3
2023,January,Utah,26.5,2.86,68,13.5
2023,January,Vermont,19.1,0.6,53,13.1
2023,January,Virginia,26.0,2.63,72,2.8
2023,January,Washington,30.0,2.61,40,5.1
2023,January,West Virginia,33.2,0.81,71,14.5
2023,January,Wisconsin,30.9,0.9,80,14.7
2023,January,Wyoming,13.6,0.87,80,6.3
2023,February,Alabama,37.1,2.46,56,14.2
2023,February,Alaska,19.5,0.81,44,4.1
2023,February,Arizona,33.2,0.51,75,9.9
2023,February,Arkansas,27.1,2.29,53,13.5
2023,February,California,30.1,0.67,68,4.6
2023,February,Colorado,34.1,2.23,63,14.4
2023,February,Connecticut,29.5,2.74,79,9.4
2023,February,Delaware,35.7,0.8,53,14.1
2023,February,Florida,37.9,1.45,46,5.0
2023,February,Georgia,38.5,1.01,47,13.0
2023,February,Hawaii,32.6,2.96,72,13.5
2023,February,Idaho,35.0,2.77,44,12.3
2023,February,Illinois,31.9,0.66,42,3.3
2023,February,Indiana,33.8,1.18,61,9.5
2023,February,Iowa,35.0,2.33,51,5.8
2023,February,Kansas,33.1,0.74,61,11.5
2023,February,Kentucky,28.1,2.29,50,6.5
2023,February,Louisiana,43.1,1.25,46,7.9
2023,February,Maine,20.8,2.45,59,13.9
2023,February,Maryland,33.3,1.03,73,6.7
2023,February,Massachusetts,33.4,1.38,67,9.1
2023,February,Michigan,33.5,2.95,49,4.1
2023,February,Minnesota,21.7,0.78,43,3.0
2023,February,Mississippi,32.6,1.41,77,8.9
2023,February,Missouri,28.7,2.67,49,14.0
2023,February,Montana,14.0,1.0,70,2.5
2023,February,Nebraska,33.1,1.45,78,14.5
2023,February,Nevada,27.5,2.48,42,14.9
2023,February,New Hampshire,15.8,0.79,71,4.8
2023,February,New Jersey,33.8,2.11,71,11.6
2023,February,New Mexico,33.4,0.99,58,4.8
2023,February,New York,33.9,1.18,43,2.4
2023,February,North Carolina,29.1,1.23,60,10.2
2023,February,North Dakota,17.0,1.06,80,14.2
2023,February,Ohio,30.8,0.68,54,8.2
2023,February,Oklahoma,32.3,0.57,44,7.5
2023,February,Oregon,34.3,0.72,53,12.7
2023,February,Pennsylvania,36.3,1.3,77,11.3
2023,February,Rhode Island,28.9,2.75,65,5.4
2023,February,South Carolina,31.6,1.53,72,8.3
2023,February,South Dakota,34.2,0.91,51,3.8
2023,February,Tennessee,31.3,1.19,78,9.0
2023,February,Texas,40.8,2.06,69,12.4
2023,February,Utah,35.9,1.37,52,2.1
2023,February,Vermont,16.3,1.06,58,7.2
2023,February,Virginia,30.4,2.94,52,8.1
2023,February,Washington,29.9,2.3,75,10.5
2023,February,West Virginia,28.5,1.44,55,3.0
2023,February,Wisconsin,27.9,2.5,60,11.7
2023,February,Wyoming,12.0,1.9,57,9.8
2023,March,Alabama,57.8,2.77,52,12.1
2023,March,Alaska,28.8,2.4,47,13.9
2023,March,Arizona,42.5,1.99,71,6.3
2023,March,Arkansas,44.0,1.45,65,7.9
2023,March,California,40.7,1.51,57,11.4
2023,March,Colorado,49.2,1.65,66,8.4
2023,March,Connecticut,41.4,2.72,66,3.5
2023,March,Delaware,43.3,2.59,49,3.3
2023,March,Florida,56.9,0.77,49,13.6
2023,March,Georgia,52.0,1.42,44,3.5
2023,March,Hawaii,48.6,1.91,69,5.6
2023,March,Idaho,48.6,1.81,71,8.5
2023,March,Illinois,41.8,0.99,62,11.9
2023,March,Indiana,42.4,1.07,54,10.8
2023,March,Iowa,49.9,2.53,58,8.4
2023,March,Kansas,42.5,0.9,70,8.8
2023,March,Kentucky,40.1,1.01,78,9.7
2023,March,Louisiana,53.6,2.04,65,14.8
2023,March,Maine,26.1,2.99,41,2.8
2023,March,Maryland,40.7,0.57,42,10.8
2023,March,Massachusetts,48.2,2.28,46,7.7
2023,March,Michigan,44.4,1.31,45,3.8
2023,March,Minnesota,29.1,1.75,53,11.6
2023,March,Mississippi,45.2,1.11,69,11.5
2023,March,Missouri,46.4,1.51,78,14.6
2023,March,Montana,30.2,1.3,47,10.7
2023,March,Nebraska,48.9,1.17,48,9.7
2023,March,Nevada,45.5,2.27,58,9.6
2023,March,New Hampshire,29.4,2.65,57,7.8
2023,March,New Jersey,44.8,1.64,55,8.2
2023,March,New Mexico,43.3,1.11,62,5.3
2023,March,New York,42.4,2.48,71,5.9
2023,March,North Carolina,49.3,2.38,50,10.3
2023,March,North Dakota,26.8,2.04,46,3.2
2023,March,Ohio,43.1,0.91,45,10.4
2023,March,Oklahoma,41.8,2.04,76,6.4
2023,March,Oregon,45.4,0.96,71,6.0
2023,March,Pennsylvania,45.5,0.52,51,3.9
2023,March,Rhode Island,47.5,1.86,54,2.6
2023,March,South Carolina,41.3,1.44,64,3.2
2023,March,South Dakota,48.7,0.9,77,8.7
2023,March,Tennessee,43.8,1.2,40,4.2
2023,March,Texas,52.7,1.84,78,11.0
2023,March,Utah,40.0,2.96,56,6.5
2023,March,Vermont,25.2,0.85,75,13.3
2023,March,Virginia,48.8,1.01,54,9.4
2023,March,Washington,45.0,2.86,50,3.5
2023,March,West Virginia,40.8,2.11,75,11.5
2023,March,Wisconsin,43.6,2.57,62,14.2
2023,March,Wyoming,34.1,0.97,41,13.9
2023,April,Alabama,69.6,4.8,77,12.3
2023,April,Alaska,38.0,4.3,60,3.6
2023,April,Arizona,57.5,5.84,74,10.4
2023,April,Arkansas,59.0,5.75,75,2.1
2023,April,California,54.1,3.75,41,6.9
2023,April,Colorado,51.6,3.34,74,6.5
2023,April,Connecticut,58.7,4.03,57,4.4
2023,April,Delaware,51.9,3.64,57,11.7
2023,April,Florida,62.1,2.71,45,8.7
2023,April,Georgia,60.8,3.9,50,8.3
2023,April,Hawaii,58.9,2.76,49,9.1
2023,April,Idaho,58.2,4.28,70,9.8
2023,April,Illinois,59.6,4.72,64,5.2
2023,April,Indiana,53.1,2.65,48,10.7
2023,April,Iowa,57.2,5.98,71,14.0
2023,April,Kansas,53.8,2.17,62,6.9
2023,April,Kentucky,58.5,4.63,73,13.0
2023,April,Louisiana,64.8,4.23,40,12.5
2023,April,Maine,35.9,2.61,41,9.5
2023,April,Maryland,59.6,4.81,53,8.1
2023,April,Massachusetts,54.3,2.81,74,8.6
2023,April,Michigan,54.2,2.12,67,13.1
2023,April,Minnesota,44.5,5.83,64,2.2
2023,April,Mississippi,56.7,2.23,60,12.9
2023,April,Missouri,57.1,4.57,75,14.4
2023,April,Montana,39.9,5.91,64,12.3
2023,April,Nebraska,52.3,2.92,68,9.5
2023,April,Nevada,58.7,3.85,58,4.7
2023,April,New Hampshire,44.7,5.98,67,2.4
2023,April,New Jersey,54.2,4.68,67,5.8
2023,April,New Mexico,59.4,2.65,77,6.1
2023,April,New York,53.6,2.47,70,2.2
2023,April,North Carolina,54.9,3.69,44,12.9
2023,April,North Dakota,39.5,3.47,47,10.5
2023,April,Ohio,59.3,5.13,79,12.4
2023,April,Oklahoma,59.5,5.94,47,5.5
2023,April,Oregon,52.8,2.48,48,5.0
2023,April,Pennsylvania,57.2,3.04,43,9.1
2023,April,Rhode Island,51.8,3.18,80,7.2
2023,April,South Carolina,51.1,2.94,61,6.3
2023,April,South Dakota,52.1,4.11,44,14.5
2023,April,Tennessee,56.3,2.12,80,4.7
2023,April,Texas,60.7,2.44,71,14.8
2023,April,Utah,52.7,3.46,41,3.7
2023,April,Vermont,35.4,4.96,73,7.4
2023,April,Virginia,52.1,5.19,62,4.6
2023,April,Washington,52.6,5.38,53,14.6
2023,April,West Virginia,58.7,2.34,54,10.4
2023,April,Wisconsin,56.8,2.5,80,3.7
2023,April,Wyoming,42.9,2.92,79,10.9
2023,May,Alabama,74.8,3.69,55,2.9
2023,May,Alaska,53.4,3.75,67,4.8
2023,May,Arizona,67.7,2.65,68,3.1
2023,May,Arkansas,61.5,4.68,58,9.2
2023,May,California,64.1,3.11,72,8.0
2023,May,Colorado,66.0,4.1,51,9.8
2023,May,Connecticut,62.6,3.1,80,6.9
2023,May,Delaware,61.0,2.86,55,2.2
2023,May,Florida,74.0,3.88,64,8.3
2023,May,Georgia,79.3,4.75,77,2.0
2023,May,Hawaii,60.3,4.99,42,7.5
2023,May,Idaho,61.0,5.72,67,10.5
2023,May,Illinois,67.9,2.65,76,8.1
2023,May,Indiana,64.4,4.22,44,5.3
2023,May,Iowa,67.1,5.33,79,11.2
2023,May,Kansas,68.8,2.84,70,3.5
2023,May,Kentucky,65.4,2.51,63,5.8
2023,May,Louisiana,77.0,4.81,63,3.8
2023,May,Maine,52.2,5.34,50,6.8
2023,May,Maryland,61.0,4.18,48,11.4
2023,May,Massachusetts,60.0,5.42,68,3.1
2023,May,Michigan,65.7,4.83,41,7.4
2023,May,Minnesota,45.1,4.06,44,6.6
2023,May,Mississippi,61.0,4.44,76,13.0
2023,May,Missouri,60.5,2.42,62,3.2
2023,May,Montana,49.5,4.19,60,7.9
2023,May,Nebraska,60.8,5.12,66,3.9
2023,May,Nevada,63.5,4.93,53,3.4
2023,May,New Hampshire,45.2,4.7,67,12.7
2023,May,New Jersey,62.5,2.41,41,14.5
2023,May,New Mexico,66.9,3.03,79,14.4
2023,May,New York,70.0,4.2,45,12.9
2023,May,North Carolina,64.7,2.47,45,7.0
2023,May,North Dakota,46.8,5.04,48,13.7
2023,May,Ohio,67.3,3.45,62,6.4
2023,May,Oklahoma,67.7,2.06,59,6.9
2023,May,Oregon,63.2,5.77,62,2.7
2023,May,Pennsylvania,67.7,3.42,72,13.7
2023,May,Rhode Island,69.9,2.85,61,6.0
2023,May,South Carolina,66.7,5.84,67,15.0
2023,May,South Dakota,63.3,2.83,58,7.0
2023,May,Tennessee,63.6,5.22,48,4.1
2023,May,Texas,73.9,3.11,72,11.0
2023,May,Utah,63.6,3.69,76,5.7
2023,May,Vermont,53.1,4.52,60,3.2
2023,May,Virginia,61.1,4.25,43,11.1
2023,May,Washington,69.0,5.16,66,7.5
2023,May,West Virginia,64.0,2.39,41,4.6
2023,May,Wisconsin,62.0,3.9,42,5.0
2023,May,Wyoming,47.7,2.78,50,8.0
2023,June,Alabama,83.5,3.85,45,10.5
2023,June,Alaska,56.7,3.3,70,2.5
2023,June,Arizona,79.4,4.48,48,6.0
2023,June,Arkansas,77.7,2.51,62,6.9
2023,June,California,73.2,5.53,75,13.4
2023,June,Colorado,75.3,4.13,57,5.9
2023,June,Connecticut,72.9,3.76,69,2.3
2023,June,Delaware,73.8,2.59,65,5.9
2023,June,Florida,80.8,3.88,40,9.0
2023,June,Georgia,84.4,4.55,42,13.0
2023,June,Hawaii,76.3,4.43,74,2.3
2023,June,Idaho,77.8,4.72,63,5.0
2023,June,Illinois,72.6,2.68,64,2.4
2023,June,Indiana,71.2,3.43,71,8.9
2023,June,Iowa,78.6,3.76,79,3.9
2023,June,Kansas,78.4,4.72,79,13.7
2023,June,Kentucky,78.3,2.62,47,4.0
2023,June,Louisiana,87.4,3.39,45,10.5
2023,June,Maine,58.6,5.31,65,4.6
2023,June,Maryland,76.7,2.72,77,9.6
2023,June,Massachusetts,70.3,4.55,45,11.4
2023,June,Michigan,75.0,2.16,66,5.3
2023,June,Minnesota,64.4,5.52,66,11.4
2023,June,Mississippi,71.0,3.23,64,5.1
2023,June,Missouri,75.8,4.58,62,14.2
2023,June,Montana,56.0,2.61,67,13.3
2023,June,Nebraska,76.4,2.66,60,12.5
2023,June,Nevada,78.3,3.71,49,14.6
2023,June,New Hampshire,59.6,2.51,64,13.1
2023,June,New Jersey,76.3,2.46,57,2.8
2023,June,New Mexico,72.8,5.03,73,3.9
2023,June,New York,78.3,4.34,42,10.4
2023,June,North Carolina,73.4,4.7,57,11.6
2023,June,North Dakota,60.3,2.88,77,14.2
2023,June,Ohio,78.0,4.59,47,10.4
2023,June,Oklahoma,76.3,2.42,75,12.4
2023,June,Oregon,77.1,3.62,55,2.6
2023,June,Pennsylvania,79.1,3.73,48,6.1
2023,June,Rhode Island,78.2,4.39,57,9.3
2023,June,South Carolina,71.3,2.97,55,13.6
2023,June,South Dakota,71.4,3.76,52,4.1
2023,June,Tennessee,77.9,2.18,41,10.6
2023,June,Texas,81.0,3.08,55,14.5
2023,June,Utah,76.9,3.52,41,5.1
2023,June,Vermont,63.7,5.72,64,9.2
2023,June,Virginia,70.4,3.8,79,6.4
2023,June,Washington,73.9,5.82,62,5.4
2023,June,West Virginia,80.0,4.65,45,5.8
2023,June,Wisconsin,74.4,2.49,41,12.9
2023,June,Wyoming,64.4,5.48,65,10.1
2023,July,Alabama,85.7,4.75,45,3.9
2023,July,Alaska,64.6,5.2,46,5.3
2023,July,Arizona,79.2,2.4,67,6.6
2023,July,Arkansas,82.9,5.92,78,13.9
2023,July,California,85.0,4.43,67,13.9
2023,July,Colorado,84.6,4.95,44,12.7
2023,July,Connecticut,83.3,3.66,49,9.9
2023,July,Delaware,77.7,4.8,79,9.7
2023,July,Florida,88.1,5.77,71,9.2
2023,July,Georgia,94.2,4.45,53,9.9
2023,July,Hawaii,80.0,3.88,57,6.4
2023,July,Idaho,79.7,3.99,68,12.0
2023,July,Illinois,75.7,4.12,63,12.8
2023,July,Indiana,78.9,5.8,75,7.1
2023,July,Iowa,80.8,2.45,76,3.7
2023,July,Kansas,80.3,3.57,59,14.1
2023,July,Kentucky,77.5,4.03,77,12.8
2023,July,Louisiana,88.5,5.89,69,4.1
2023,July,Maine,65.6,5.65,46,14.0
2023,July,Maryland,79.3,2.11,75,13.8
2023,July,Massachusetts,82.4,5.46,79,14.9
2023,July,Michigan,81.1,3.64,80,11.5
2023,July,Minnesota,62.6,3.74,44,10.5
2023,July,Mississippi,80.4,3.06,46,10.8
2023,July,Missouri,82.5,2.24,60,7.4
2023,July,Montana,61.5,2.96,67,6.3
2023,July,Nebraska,80.8,2.41,42,14.4
2023,July,Nevada,80.1,2.51,50,13.7
2023,July,New Hampshire,67.5,5.03,77,13.4
2023,July,New Jersey,76.8,4.71,51,7.9
2023,July,New Mexico,75.7,4.03,77,12.3
2023,July,New York,79.9,3.59,79,7.5
2023,July,North Carolina,77.7,5.75,48,7.2
2023,July,North Dakota,66.6,2.77,75,14.8
2023,July,Ohio,77.5,5.36,73,12.3
2023,July,Oklahoma,75.2,3.37,58,15.0
2023,July,Oregon,84.2,3.81,69,7.5
2023,July,Pennsylvania,77.2,3.29,49,12.8
2023,July,Rhode Island,79.4,3.72,53,4.2
2023,July,South Carolina,77.8,5.21,74,10.1
2023,July,South Dakota,80.3,4.59,60,5.8
2023,July,Tennessee,75.8,3.17,51,7.7
2023,July,Texas,91.8,5.36,66,6.0
2023,July,Utah,82.6,3.26,67,10.5
2023,July,Vermont,68.3,3.9,48,7.7
2023,July,Virginia,75.2,3.55,45,4.4
2023,July,Washington,81.3,4.69,62,7.7
2023,July,West Virginia,75.9,2.65,74,11.7
2023,July,Wisconsin,81.2,5.58,75,11.1
2023,July,Wyoming,68.2,3.61,46,14.4
2023,August,Alabama,90.5,2.81,80,12.8
2023,August,Alaska,61.3,2.84,46,6.9
2023,August,Arizona,82.5,2.19,42,13.9
2023,August,Arkansas,78.6,4.28,69,10.6
2023,August,California,74.3,3.68,79,11.2
2023,August,Colorado,81.2,3.2,54,4.3
2023,August,Connecticut,81.5,4.64,65,6.6
2023,August,Delaware,75.2,3.24,60,14.5
2023,August,Florida,83.5,4.75,69,13.6
2023,August,Georgia,90.1,2.43,72,6.7
2023,August,Hawaii,82.9,4.24,78,7.1
2023,August,Idaho,77.5,3.02,51,3.2
2023,August,Illinois,74.5,5.77,42,10.3
2023,August,Indiana,79.6,3.8,64,5.1
2023,August,Iowa,80.2,5.97,42,5.5
2023,August,Kansas,81.4,5.1,76,10.5
2023,August,Kentucky,82.4,2.44,48,7.7
2023,August,Louisiana,88.1,5.4,62,3.7
2023,August,Maine,65.9,5.1,52,14.2
2023,August,Maryland,78.8,5.3,75,13.9
2023,August,Massachusetts,77.5,4.14,75,11.4
2023,August,Michigan,82.7,4.68,73,11.7
2023,August,Minnesota,67.0,5.45,78,10.2
2023,August,Mississippi,79.3,2.89,40,8.5
2023,August,Missouri,75.4,4.08,64,11.7
2023,August,Montana,65.3,4.22,61,7.5
2023,August,Nebraska,81.4,5.59,79,10.7
2023,August,Nevada,76.7,5.07,55,7.6
2023,August,New Hampshire,59.0,2.72,67,3.2
2023,August,New Jersey,77.6,4.55,78,11.8
2023,August,New Mexico,75.1,3.32,43,4.0
2023,August,New York,79.1,5.26,40,9.8
2023,August,North Carolina,76.8,5.11,54,5.0
2023,August,North Dakota,65.2,2.58,49,2.9
2023,August,Ohio,73.2,3.49,50,11.4
2023,August,Oklahoma,78.1,3.21,65,6.4
2023,August,Oregon,80.5,5.53,41,2.0
2023,August,Pennsylvania,73.2,4.36,51,2.3
2023,August,Rhode Island,79.4,4.32,77,11.5
2023,August,South Carolina,82.8,3.92,44,4.9
2023,August,South Dakota,77.9,2.08,73,7.1
2023,August,Tennessee,75.7,5.7,69,4.3
2023,August,Texas,91.1,2.36,60,12.6
2023,August,Utah,79.4,5.71,79,8.5
2023,August,Vermont,60.8,4.83,54,8.1
2023,August,Virginia,74.1,5.68,56,10.1
2023,August,Washington,82.9,5.96,48,5.9
2023,August,West Virginia,80.3,4.95,50,3.9
2023,August,Wisconsin,75.6,2.14,77,6.2
2023,August,Wyoming,58.3,3.29,77,11.3
2023,September,Alabama,82.3,1.04,44,13.4
2023,September,Alaska,51.8,1.46,69,12.6
2023,September,Arizona,71.9,1.98,79,5.0
2023,September,Arkansas,66.0,0.63,41,7.5
2023,September,California,65.8,2.57,53,3.5
2023,September,Colorado,67.9,0.68,74,11.1
2023,September,Connecticut,71.6,1.86,79,14.6
2023,September,Delaware,70.6,2.26,40,4.0
2023,September,Florida,78.7,2.3,54,3.6
2023,September,Georgia,82.1,1.79,57,5.2
2023,September,Hawaii,65.5,2.52,45,5.6
2023,September,Idaho,74.4,0.54,46,9.3
2023,September,Illinois,74.4,2.91,48,3.2
2023,September,Indiana,65.5,2.76,80,7.0
2023,September,Iowa,67.0,0.54,46,11.2
2023,September,Kansas,68.7,1.66,45,7.9
2023,September,Kentucky,66.9,0.56,66,13.5
2023,September,Louisiana,83.2,2.89,49,13.7
2023,September,Maine,59.8,1.55,49,7.0
2023,September,Maryland,68.2,1.91,53,10.2
2023,September,Massachusetts,69.2,1.07,80,4.4
2023,September,Michigan,74.9,1.76,74,6.1
2023,September,Minnesota,53.8,1.67,74,14.4
2023,September,Mississippi,71.7,1.33,70,10.0
2023,September,Missouri,65.2,2.35,56,6.5
2023,September,Montana,54.2,2.97,74,9.1
2023,September,Nebraska,71.7,1.26,66,8.0
2023,September,Nevada,73.6,1.18,68,9.4
2023,September,New Hampshire,52.6,1.99,41,4.1
2023,September,New Jersey,66.5,2.07,54,6.4
2023,September,New Mexico,72.9,0.63,64,11.2
2023,September,New York,67.1,2.92,55,13.3
2023,September,North Carolina,71.8,1.98,75,7.5
2023,September,North Dakota,53.6,2.93,77,13.7
2023,September,Ohio,70.5,0.68,63,11.4
2023,September,Oklahoma,69.3,2.87,60,11.0
2023,September,Oregon,74.2,2.3,74,13.6
2023,September,Pennsylvania,70.0,1.02,71,6.1
2023,September,Rhode Island,67.4,0.53,45,4.5
2023,September,South Carolina,69.1,1.35,43,9.4
2023,September,South Dakota,68.0,2.71,60,6.2
2023,September,Tennessee,73.9,2.47,41,9.3
2023,September,Texas,82.7,2.61,44,3.6
2023,September,Utah,67.4,1.08,50,5.2
2023,September,Vermont,59.7,1.36,62,3.5
2023,September,Virginia,73.7,1.38,41,12.2
2023,September,Washington,66.0,1.67,41,3.6
2023,September,West Virginia,68.0,1.18,45,14.6
2023,September,Wisconsin,71.5,2.6,61,6.6
2023,September,Wyoming,59.4,1.42,41,5.8
2023,October,Alabama,68.0,1.47,61,6.8
2023,October,Alaska,41.5,2.5,64,9.3
2023,October,Arizona,61.2,2.83,67,13.7
2023,October,Arkansas,59.5,1.92,52,4.1
2023,October,California,53.6,2.79,56,14.3
2023,October,Colorado,57.6,2.32,56,3.9
2023,October,Connecticut,58.9,2.76,71,2.8
2023,October,Delaware,58.6,0.52,45,7.5
2023,October,Florida,69.0,0.54,40,8.9
2023,October,Georgia,67.7,2.6,42,5.3
2023,October,Hawaii,59.6,1.18,71,8.2
2023,October,Idaho,55.1,1.56,58,10.3
2023,October,Illinois,62.5,1.33,59,4.5
2023,October,Indiana,53.3,0.83,52,4.2
2023,October,Iowa,57.8,1.08,75,13.5
2023,October,Kansas,56.0,2.3,77,12.0
2023,October,Kentucky,58.4,1.02,73,6.0
2023,October,Louisiana,67.8,1.84,55,11.9
2023,October,Maine,43.1,2.76,79,6.5
2023,October,Maryland,54.6,2.1,77,10.4
